,ID,P90
5843,10598,17.5
5844,91346,20.6
5845,91053,23.4
5846,28014,45.0
5847,82025,24.870000000000026
5848,82140,25.4
5849,82107,24.8
5850,55320,25.8
5851,55155,23.6
5852,55154,23.6
5853,55030,24.29000000000001
5854,14823,37.19000000000001
5855,4018,32.940000000000005
5856,41230,27.2
5857,14645,54.0
5858,37077,35.74000000000001
5859,33042,42.0
5860,85050,18.3
5861,40247,28.8
5862,66032,32.2
5863,94037,14.7
5864,76133,15.0
5865,76108,13.0
5866,35120,29.0
5867,41372,27.7
5868,89110,13.0
5869,89017,15.2
5870,40387,30.0
5871,58037,31.2
5872,58071,39.52
5873,89018,13.0
5874,58221,32.92000000000002
5875,58214,30.54000000000001
5876,2016,37.2
5877,56061,23.9
5878,36137,33.0
5879,14907,54.0
5880,78027,16.0
5881,63224,22.0
5882,63226,22.31999999999998
5883,63164,20.58000000000002
5884,63062,24.6
5885,66051,32.0
5886,9985,14.7
5887,9766,18.2
5888,63151,22.9
5889,63072,22.9
5890,63270,20.6
5891,63048,25.4
5892,92087,58.85000000000001
5893,40524,37.25
5894,41242,28.4
5895,87033,13.640000000000054
5896,87048,15.2
5897,92154,17.879999999999995
5898,92021,17.3
5899,92112,19.0
5900,40118,35.8
5901,3100,43.0
5902,3012,37.3
5903,67013,30.5
5904,67020,23.8
5905,67035,26.85999999999999
5906,31147,40.0
5907,37027,34.11000000000003
5908,93044,14.0
5909,39332,32.6
5910,58141,35.0
5911,23726,24.4
5912,23862,21.15999999999999
5913,23882,19.6
5914,86067,18.5
5915,41234,27.4
5916,85051,23.1
5917,39277,29.759999999999994
5918,38043,26.0
5919,69153,29.24000000000001
5920,21032,15.2
5921,35139,35.860000000000014
5922,44190,34.0
5923,61032,27.2
5924,10666,14.820000000000027
5925,36029,50.8
5926,36036,32.379999999999995
5927,18046,13.6
5928,18084,13.6
5929,18165,12.55999999999999
5930,18081,13.0
5931,74194,18.0
5932,74064,19.0
5933,28008,40.8
5934,28001,40.6
5935,23006,14.7
5936,40854,29.91999999999998
5937,34072,40.6
5938,40766,29.0
5939,40306,36.33000000000004
5940,9920,26.6
5941,92089,99.0
5942,44046,33.32
5943,30156,37.02
5944,3031,55.849999999999994
5945,39224,33.0
5946,41444,38.58000000000002
5947,40119,33.0
5948,60055,30.8
5949,10089,16.0
5950,32029,43.2
5951,40450,31.240000000000055
5952,9164,20.3
5953,23860,15.4
5954,79028,14.0
5955,38019,27.0
5956,91054,16.5
5957,33043,53.8
5958,94038,17.0
5959,94231,17.24000000000001
5960,94151,16.0
5961,36031,31.480000000000018
5962,36030,31.8
5963,36161,34.0
5964,30136,41.4
5965,8177,20.3
5966,85209,17.8
5967,85206,16.5
5968,85208,17.8
5969,23727,21.2
5970,82083,18.640000000000057
5971,23108,19.08000000000002
5972,97043,16.0
5973,23830,13.0
5974,89105,19.0
5975,55175,25.20000000000001
5976,55182,23.260000000000037
5977,55176,23.6
5978,55184,25.4
5979,55185,27.0
5980,11007,16.710000000000015
5981,91321,26.0
5982,200440,25.7
5983,200389,26.0
5984,200375,27.0
5985,200839,25.4
5986,91055,25.0
5987,9867,13.2
5988,38047,31.5
5989,13005,22.4
5990,60027,35.8
5991,90185,18.8
5992,90168,19.68000000000002
5993,36138,34.0
5994,90148,15.2
5995,90054,17.3
5996,30110,44.639999999999986
5997,78028,13.2
5998,29032,40.0
5999,35197,31.8
6000,39219,34.0
6001,12223,12.8
6002,9816,16.4
6003,61288,25.430000000000017
6004,61121,30.0
6005,28035,41.57999999999997
6006,41339,36.0
6007,9970,16.5
6008,2017,32.0
6009,40305,36.089999999999996
6010,48005,23.44000000000001
6011,48057,21.6
6012,48131,25.0
6013,39175,42.62000000000016
6014,87034,12.4
6015,91293,16.82000000000003
6016,91057,15.0
6017,30072,36.5
6018,31037,43.6
6019,97080,15.939999999999964
6020,25039,11.6
6021,44047,31.0
6022,59105,45.2
6023,70342,22.0
6024,70060,22.9
6025,59006,39.6
6026,9009,22.4
6027,9134,20.3
6028,57052,27.7
6029,57044,27.0
6030,9832,15.2
6031,23007,12.2
6032,94200,16.4
6033,61216,29.2
6034,93024,15.5
6035,67094,23.0
6036,67044,26.75
6037,91304,21.0
6038,40848,39.0
6039,32030,78.0
6040,33296,45.31999999999999
6041,39060,44.7
6042,40120,29.0
6043,63049,22.08000000000002
6044,24007,14.0
6045,24013,13.2
6046,25034,12.4
6047,25024,12.2
6048,24023,12.2
6049,24024,13.0
6050,66078,28.4
6051,94175,16.0
6052,32141,34.0
6053,32031,56.87000000000016
6054,26069,13.2
6055,26016,14.5
6056,35221,34.0
6057,63114,25.0
6058,37028,35.0
6059,32121,43.2
6060,30115,39.76000000000004
6061,15604,28.0
6062,82026,25.4
6063,9877,18.4
6064,14261,45.34000000000001
6065,62062,25.0
6066,99004,15.7
6067,97049,26.2
6068,3013,32.960000000000015
6069,41453,26.2
6070,40407,35.780000000000015
6071,40936,31.0
6072,41441,32.76000000000001
6073,94039,14.060000000000217
6074,91259,19.78000000000002
6075,42115,24.860000000000014
6076,9219,18.0
6077,39108,28.78000000000002
6078,40345,31.0
6079,94078,14.8
6080,36073,31.920000000000005
6081,94040,14.2
6082,58116,35.040000000000006
6083,15644,30.0
6084,63050,24.6
6085,17139,24.459999999999994
6086,63117,22.15
6087,17029,20.24
6088,30030,40.0
6089,23309,16.8
6090,23888,18.2
6091,23313,19.36000000000008
6092,6029,31.0
6093,40368,34.8
6094,8075,19.8
6095,44083,28.4
6096,35050,31.8
6097,39160,35.4
6098,40793,27.0
6099,6030,25.96000000000001
6100,6112,23.520000000000007
6101,16078,16.5
6102,24008,14.0
6103,86284,19.370000000000005
6104,94246,13.8
6105,94041,13.7
6106,2018,38.19000000000001
6107,27011,45.7
6108,41469,29.0
6109,41065,31.8
6110,90055,16.0
6111,23728,18.0
6112,87036,18.8
6113,35240,40.6
6114,31071,47.0
6115,33045,43.11999999999998
6116,33303,47.0
6117,33119,42.2
6118,35095,37.6
6119,32032,60.1
6120,59018,39.4
6121,37009,32.84
6122,41163,27.94000000000001
6123,58038,33.8
6124,58152,30.5
6125,40542,28.2
6126,40935,31.799999999999955
6127,80033,14.88000000000004
6128,70275,22.2
6129,41237,26.990000000000002
6130,300004,9.2
6131,51084,27.0
6132,66156,31.6
6133,33048,38.1
6134,17030,23.9
6135,44048,36.05
6136,85053,20.0
6137,68039,57.2
6138,68177,44.64999999999998
6139,10208,10.24
6140,7042,21.6
6141,42015,31.11999999999998
6142,11016,14.0
6143,85297,17.75999999999999
6144,85055,16.5
6145,85054,19.1
6146,25008,15.2
6147,23008,16.270000000000028
6148,10601,13.2
6149,29076,45.6
6150,26112,14.8
6151,95074,13.2
6152,9152,17.4
6153,37056,40.0
6154,9182,22.4
6155,40287,30.69000000000001
6156,9675,14.5
6157,86188,17.619999999999994
6158,86264,22.0
6159,10870,15.0
6160,14637,42.98000000000002
6161,14600,42.0
6162,22008,14.0
6163,22056,13.0
6164,22010,13.680000000000017
6165,22019,12.2
6166,22007,11.7
6167,61268,28.0
6168,28013,41.719999999999985
6169,61388,24.229999999999997
6170,88160,16.8
6171,33151,50.64000000000006
6172,70061,31.2
6173,59128,32.0
6174,39327,36.0
6175,39129,30.4
6176,31220,40.6
6177,39343,30.8
6178,31183,34.0
6179,31038,33.0
6180,29124,48.499999999999986
6181,37030,38.5
6182,88041,18.0
6183,81093,15.680000000000007
6184,88151,15.060000000000013
6185,88161,17.8
6186,40396,40.0
6187,40121,41.7
6188,84084,23.4
6189,23009,14.0
6190,23129,13.2
6191,75020,16.3
6192,57121,26.4
6193,57019,28.0
6194,14702,45.0
6195,8078,18.0
6196,4059,37.0
6197,39281,32.5
6198,88042,17.0
6199,29114,50.08000000000002
6200,29150,37.9
6201,10602,16.2
6202,10810,14.6
6203,19022,16.5
6204,19120,15.0
6205,29094,36.8
6206,76025,14.8
6207,76017,15.2
6208,76018,17.0
6209,76011,15.0
6210,76012,14.6
6211,8079,18.0
6212,8084,15.5
6213,14923,41.9
6214,14961,45.9
6215,65096,26.0
6216,41323,27.4
6217,31138,25.4
6218,61357,30.0
6219,4019,42.7
6220,55168,25.4
6221,9977,17.320000000000025
6222,63029,23.0
6223,63245,23.0
6224,36032,35.6
6225,7043,21.74000000000001
6226,49025,19.8
6227,29132,38.28000000000002
6228,18173,13.0
6229,44110,25.840000000000057
6230,94042,14.0
6231,94081,15.0
6232,88109,17.8
6233,92023,21.6
6234,6031,30.149999999999988
6235,14938,41.24000000000006
6236,40986,38.91999999999998
6237,74203,20.8
6238,74264,20.8
6239,72166,19.24
6240,61375,29.2
6241,61036,33.5
6242,61221,35.14000000000001
6243,65020,23.0
6244,65022,21.8
6245,55293,25.4
6246,55093,25.4
6247,55104,25.4
6248,55283,24.320000000000025
6249,55099,24.63000000000004
6250,55254,24.04000000000001
6251,55086,28.2
6252,55094,27.360000000000014
6253,55328,25.430000000000017
6254,55303,24.4
6255,55092,27.4
6256,55089,24.4
6257,55091,23.74000000000001
6258,55100,24.6
6259,55331,24.0
6260,55031,25.4
6261,14400,39.60999999999999
6262,14405,36.6
6263,9573,18.4
6264,9945,18.96000000000001
6265,66138,34.2
6266,66088,33.3
6267,66089,31.2
6268,40231,35.3
6269,66035,29.7
6270,66153,38.6
6271,20013,16.4
6272,20015,17.8
6273,20048,19.2
6274,19104,17.0
6275,19115,15.6
6276,19023,15.5
6277,15560,26.0
6278,39061,37.33000000000001
6279,24529,15.7
6280,24517,12.4
6281,23310,15.0
6282,21076,13.6
6283,44095,27.9
6284,83019,18.86000000000004
6285,14035,41.440000000000055
6286,35042,35.6
6287,25051,13.240000000000009
6288,40248,31.019999999999982
6289,40590,32.60000000000002
6290,39062,43.2
6291,9582,15.7
6292,9851,20.0
6293,40123,39.4
6294,41248,31.47999999999993
6295,72033,21.6
6296,18114,14.8
6297,67073,24.6
6298,25032,14.080000000000018
6299,35006,40.67999999999999
6300,7190,19.0
6301,14919,40.4
6302,14652,35.88000000000002
6303,5074,26.720000000000027
6304,44219,25.0
6305,41475,30.6
6306,30123,48.0
6307,61037,25.4
6308,30031,38.86999999999999
6309,41115,30.0
6310,4106,36.5
6311,4020,30.2
6312,9024,20.569999999999983
6313,40124,32.0
6314,36068,35.0
6315,32020,57.0
6316,9898,16.8
6317,85056,17.3
6318,6032,25.850000000000044
6319,5008,37.08
6320,31210,35.0
6321,31190,30.4
6322,31039,37.75999999999999
6323,31066,40.039999999999964
6324,31124,34.460000000000036
6325,31188,41.0
6326,31120,37.16000000000001
6327,36011,37.88000000000002
6328,14951,40.18
6329,9574,24.9
6330,2073,32.24000000000001
6331,9778,28.4
6332,2019,31.0
6333,94125,15.4
6334,40180,38.66000000000004
6335,10803,15.0
6336,92010,17.8
6337,92124,15.0
6338,87038,16.3
6339,9249,24.2
6340,5009,30.0
6341,2068,33.440000000000005
6342,38014,28.0
6343,16085,19.0
6344,33111,33.08
6345,33050,44.5
6346,84023,20.0
6347,61354,29.0
6348,41392,30.0
6349,37095,33.0
6350,41145,29.65
6351,79029,16.0
6352,40469,34.4
6353,40825,33.0
6354,40125,37.069999999999986
6355,40290,29.2
6356,40677,30.88000000000002
6357,89053,15.440000000000008
6358,89081,14.379999999999995
6359,89080,14.6
6360,6033,29.0
6361,86070,20.0
6362,67014,30.2
6363,15559,33.82999999999998
6364,10824,15.2
6365,51057,27.0
6366,23311,15.6
6367,34070,39.279999999999994
6368,9575,19.4
6369,63051,25.4
6370,74217,17.8
6371,74068,18.54000000000001
6372,74269,19.4
6373,74259,19.0
6374,14144,48.45
6375,91223,14.0
6376,17031,18.44000000000001
6377,17130,19.2
6378,17076,23.6
6379,17058,21.700000000000003
6380,17132,18.640000000000004
6381,17024,19.1
6382,17128,18.0
6383,17038,20.3
6384,17039,24.82000000000001
6385,17129,21.0
6386,17055,19.15
6387,17126,20.44000000000001
6388,66036,30.0
6389,5010,33.8
6390,9629,22.4
6391,6034,25.28000000000002
6392,73024,20.3
6393,61184,29.620000000000026
6394,61258,26.0
6395,19111,17.4
6396,70001,21.6
6397,70063,23.4
6398,70269,21.980000000000018
6399,12048,14.7
6400,29119,33.3
6401,14251,44.770000000000024
6402,28016,42.69000000000001
6403,88043,15.860000000000037
6404,40126,29.7
6405,31132,33.8
6406,14613,42.0
6407,56207,25.9
6408,7180,24.0
6409,40127,34.3
6410,88044,24.1
6411,88103,23.0
6412,41229,31.9
6413,85057,19.890000000000022
6414,15536,25.0
6415,35143,29.0
6416,30032,39.0
6417,61223,29.0
6418,48058,26.4
6419,8285,19.0
6420,14641,48.76000000000004
6421,14610,42.16
6422,14642,44.2
6423,56220,24.9
6424,56125,28.43000000000004
6425,56113,28.639999999999986
6426,56043,26.9
6427,92024,20.0
6428,92106,19.0
6429,14974,39.7
6430,12049,16.0
6431,74129,18.0
6432,74069,17.0
6433,83066,23.8
6434,74011,17.0
6435,74071,18.08000000000002
6436,75049,17.5
6437,75042,16.619999999999983
6438,94143,14.2
6439,91157,20.6
6440,91241,24.6
6441,91060,19.6
6442,70256,23.2
6443,30033,35.91999999999998
6444,54020,31.0
6445,8080,17.0
6446,56124,31.82000000000003
6447,10641,15.7
6448,95011,19.260000000000037
6449,95063,17.8
6450,36092,33.4
6451,40232,35.6
6452,37032,30.849999999999994
6453,74066,16.8
6454,8159,15.5
6455,28002,38.4
6456,35195,37.0
6457,9666,19.3
6458,29148,42.0
6459,14704,39.1
6460,14715,45.0
6461,14274,45.16
6462,31184,30.0
6463,40517,34.0
6464,29034,34.0
6465,23729,16.3
6466,23876,16.6
6467,58023,32.0
6468,9660,20.2
6469,14219,44.4
6470,11033,21.0
6471,80035,17.0
6472,63047,23.410000000000014
6473,6035,19.3
6474,31175,38.0
6475,95040,13.2
6476,23730,20.140000000000054
6477,42022,29.609999999999992
6478,91061,22.4
6479,91267,21.4
6480,77029,16.0
6481,10091,15.8
6482,3015,43.770000000000024
6483,9194,19.2
6484,41489,26.0
6485,35159,41.0
6486,6090,18.0
6487,6036,23.0
6488,7149,21.4
6489,7045,19.170000000000005
6490,7046,19.1
6491,7047,18.8
6492,85274,17.8
6493,4102,36.8
6494,85167,15.8
6495,58135,37.72000000000007
6496,58171,34.0
6497,63228,26.920000000000027
6498,63174,28.7
6499,59080,51.4
6500,59021,35.6
6501,49026,17.8
6502,7048,19.0
6503,7129,18.0
6504,70277,23.8
6505,86338,14.660000000000014
6506,86282,14.4
6507,86232,15.2
6508,86071,14.8
6509,59045,35.1
6510,12050,18.0
6511,8081,17.4
6512,35172,36.4
6513,12304,24.189999999999987
6514,41337,30.7
6515,37033,35.6
6516,39035,35.57000000000009
6517,19024,21.720000000000073
6518,55173,29.020000000000003
6519,19042,16.71999999999998
6520,20051,16.0
6521,87039,16.4
6522,94140,14.0
6523,94046,16.74000000000001
6524,94201,12.0
6525,87040,13.2
6526,41371,27.2
6527,9068,23.9
6528,84092,22.4
6529,99014,16.569999999999983
6530,40129,35.8
6531,35043,33.8
6532,32053,53.86000000000008
6533,32119,56.4
6534,12051,19.0
6535,68041,29.319999999999993
6536,68216,25.0
6537,68013,26.45
6538,32164,62.0
6539,64015,24.4
6540,14168,42.82000000000001
6541,47075,19.9
6542,47043,20.0
6543,47052,17.8
6544,47058,18.4
6545,47019,19.1
6546,24518,12.0
6547,24577,12.2
6548,25556,12.2
6549,25529,12.55999999999999
6550,25523,12.710000000000036
6551,24537,13.2
6552,24559,11.770000000000005
6553,12052,17.0
6554,86242,47.0
6555,76026,14.8
6556,76027,15.0
6557,43062,31.0
6558,87042,15.7
6559,87043,13.0
6560,87044,12.7
6561,15654,25.0
6562,61391,30.0
6563,25009,14.2
6564,25048,13.179999999999994
6565,8160,16.6
6566,69147,27.31999999999998
6567,69093,25.2
6568,31040,52.0
6569,76029,14.5
6570,90057,14.6
6571,27043,39.91000000000001
6572,9954,16.0
6573,14306,36.6
6574,30034,38.0
6575,6037,35.1
6576,27044,45.0
6577,40131,31.53000000000001
6578,40724,32.16000000000004
6579,10092,13.7
6580,10248,15.0
6581,10093,13.7
6582,86386,18.5
6583,56184,27.549999999999997
6584,81031,17.340000000000057
6585,83021,18.919999999999995
6586,83022,17.5
6587,87161,13.6
6588,76030,14.7
6589,30089,36.30000000000005
6590,61261,22.0
6591,61075,24.0
6592,61013,25.15
6593,61040,24.4
6594,61316,26.0
6595,62015,26.2
6596,62069,24.4
6597,61287,22.6
6598,61073,25.0
6599,75142,19.2
6600,75150,22.9
6601,75044,18.5
6602,75167,20.05999999999999
6603,49028,20.8
6604,67070,27.6
6605,52022,27.840000000000007
6606,82147,20.6
6607,88112,20.4
6608,35107,34.0
6609,9754,14.0
6610,84047,15.2
6611,84148,19.28000000000002
6612,6038,35.6
6613,40417,43.41999999999998
6614,51030,24.00999999999999
6615,10779,12.2
6616,39092,40.4
6617,32186,38.0
6618,70064,21.8
6619,70065,22.34000000000002
6620,86073,16.8
6621,35044,38.500000000000036
6622,6103,40.0
6623,12279,16.4
6624,200001,35.84
6625,14041,39.2
6626,14159,38.0
6627,14090,38.64000000000006
6628,41553,28.2
6629,37078,33.0
6630,94043,16.6
6631,9025,24.6
6632,32066,56.9
6633,96080,14.480000000000018
6634,96046,14.4
6635,81032,18.8
6636,24519,12.2
6637,24576,11.2
6638,24550,11.4
6639,24545,10.2
6640,24558,11.0
6641,82029,19.1
6642,61309,25.2
6643,61182,30.5
6644,61422,28.0
6645,76031,14.6
6646,76032,15.019999999999982
6647,99023,19.9
6648,42112,27.45999999999999
6649,42023,29.6
6650,7049,21.8
6651,56072,22.9
6652,29035,43.35999999999999
6653,7050,26.0
6654,53029,27.349999999999977
6655,14103,43.34000000000001
6656,8085,15.2
6657,14402,41.27999999999997
6658,14404,46.64000000000005
6659,31185,36.0
6660,31042,44.7
6661,39063,48.18000000000004
6662,14223,41.4
6663,33287,38.39999999999998
6664,33090,37.9
6665,59131,31.90000000000009
6666,59053,33.0
6667,98026,15.4
6668,55035,26.7
6669,16028,19.020000000000003
6670,61043,31.8
6671,61313,28.94000000000001
6672,61174,26.2
6673,26018,16.8
6674,41069,31.0
6675,13006,21.8
6676,10095,14.2
6677,5012,30.0
6678,63053,24.140000000000054
6679,29036,41.0
6680,41226,28.789999999999985
6681,7130,25.4
6682,33232,33.8
6683,8154,19.8
6684,36133,29.95999999999999
6685,46090,27.260000000000012
6686,46020,27.9
6687,46053,23.92
6688,46018,23.78000000000004
6689,66168,26.0
6690,30094,36.8
6691,48060,29.0
6692,18051,14.020000000000005
6693,69016,34.0
6694,14151,42.59999999999998
6695,10539,12.8
6696,29130,32.0
6697,9026,20.220000000000027
6698,12061,17.8
6699,12272,26.0
6700,12273,22.520000000000003
6701,8126,15.2
6702,19114,15.5
6703,80036,15.6
6704,67016,37.620000000000026
6705,8087,14.43000000000002
6706,10699,13.44000000000001
6707,25010,13.1
6708,8261,16.28000000000002
6709,5013,37.0
6710,7165,23.53999999999999
6711,20014,18.180000000000007
6712,33051,40.4
6713,8088,17.8
6714,39340,31.2
6715,10605,17.0
6716,6039,32.0
6717,7177,22.44000000000001
6718,14011,44.2
6719,22009,14.5
6720,22036,12.4
6721,22034,12.7
6722,22031,12.6
6723,40385,32.4
6724,42080,28.35999999999999
6725,32054,32.34
6726,10851,15.2
6727,6040,26.0
6728,6104,19.6
6729,35190,32.6
6730,58222,36.0
6731,18053,13.2
6732,18211,13.0
6733,18052,11.9
6734,18195,12.2
6735,10154,15.5
6736,9274,19.44000000000001
6737,16088,20.0
6738,21033,17.3
6739,21123,16.3
6740,68043,26.7
6741,78029,15.0
6742,33156,35.14000000000001
6743,66040,31.739999999999963
6744,29037,46.0
6745,33152,44.6
6746,33068,40.0
6747,33052,52.07000000000003
6748,33302,44.0
6749,33277,40.0
6750,61257,27.670000000000027
6751,61420,27.0
6752,85282,19.6
6753,39065,38.360000000000035
6754,16066,16.0
6755,41225,27.9
6756,89019,16.0
6757,36035,40.370000000000026
6758,53023,32.8
6759,14812,35.6
6760,86074,17.0
6761,23010,15.7
6762,70255,22.6
6763,23140,12.8
6764,1012,42.0
6765,43020,26.9
6766,85270,19.8
6767,43102,26.0
6768,61044,24.6
6769,80037,17.5
6770,82068,25.0
6771,68044,26.0
6772,68030,23.239999999999963
6773,68040,36.92000000000002
6774,68033,26.2
6775,74074,18.980000000000043
6776,29082,54.0
6777,15125,38.0
6778,76033,15.2
6779,40132,34.0
6780,40688,32.48000000000002
6781,27019,42.2
6782,44107,28.7
6783,74075,17.5
6784,10608,12.7
6785,8304,17.54000000000001
6786,45037,26.0
6787,23036,15.2
6788,86212,16.5
6789,85059,18.930000000000017
6790,85309,19.0
6791,40559,32.3
6792,52019,27.470000000000027
6793,9027,17.8
6794,9167,19.0
6795,91064,26.9
6796,10789,14.6
6797,80032,17.3
6798,74077,17.8
6799,9847,15.980000000000018
6800,39137,31.53000000000002
6801,91065,25.7
6802,91165,27.860000000000014
6803,56216,26.150000000000016
6804,56055,25.2
6805,88045,16.5
6806,95069,13.4
6807,81090,17.5
6808,14084,40.4
6809,81033,17.2
6810,10096,14.520000000000005
6811,88064,19.340000000000007
6812,80038,16.3
6813,62106,23.739999999999988
6814,62000,21.4
6815,62073,25.0
6816,65023,23.2
6817,65041,23.0
6818,91195,21.6
6819,82109,20.8
6820,66141,31.8
6821,92144,18.700000000000003
6822,24582,12.090000000000009
6823,24589,11.8
6824,33198,36.2
6825,86359,22.6
6826,86072,20.2
6827,39011,36.0
6828,10097,15.0
6829,61045,26.9
6830,38015,30.720000000000002
6831,35164,41.0
6832,40477,32.0
6833,40708,29.450000000000003
6834,40032,39.80999999999999
6835,40133,26.870000000000026
6836,40432,32.5
6837,23892,16.6
6838,91128,15.5
6839,69017,26.0
6840,91159,26.2
6841,10895,13.0
6842,14807,37.040000000000006
6843,39330,34.49999999999998
6844,39104,28.8
6845,41071,28.2
6846,86076,20.0
6847,40134,36.8
6848,43021,31.659999999999993
6849,43006,25.2
6850,95060,14.0
6851,40135,31.0
6852,6041,24.46000000000001
6853,2020,33.0
6854,2074,31.2
6855,39218,36.1
6856,20049,19.2
6857,9147,19.2
6858,9028,23.6
6859,6106,27.0
6860,40136,40.0
6861,14864,37.0
6862,17096,20.8
6863,17026,25.0
6864,17022,42.02000000000002
6865,17112,24.4
6866,17123,24.060000000000002
6867,35148,29.4
6868,94096,15.0
6869,79031,19.8
6870,61399,26.0
6871,61097,24.6
6872,16029,16.0
6873,16086,16.0
6874,55143,22.6
6875,9248,19.420000000000027
6876,76034,14.5
6877,85199,18.5
6878,11025,14.15999999999999
6879,42088,28.0
6880,39067,35.0
6881,36095,36.0
6882,22011,13.2
6883,55142,25.46000000000001
6884,55141,24.939999999999998
6885,8091,15.7
6886,8038,13.6
6887,86077,15.590000000000055
6888,38050,37.72000000000001
6889,35154,30.940000000000055
6890,87125,13.4
6891,87045,16.8
6892,87068,13.8
6893,87016,12.680000000000017
6894,60165,43.0
6895,35176,38.1
6896,40400,33.4
6897,7052,25.9
6898,55022,26.84000000000001
6899,39196,33.15999999999999
6900,40137,33.17999999999997
6901,9121,-1.0
6902,66171,28.580000000000005
6903,73026,19.3
6904,40970,35.0
6905,92134,21.4
6906,92013,21.6
6907,12053,14.5
6908,60006,37.3
6909,60024,36.8
6910,25011,11.7
6911,36134,34.0
6912,91335,19.440000000000055
6913,91066,22.6
6914,47021,16.819999999999983
6915,86246,16.4
6916,24010,13.7
6917,24047,43.74
6918,86365,18.6
6919,81034,18.0
6920,36165,32.7
6921,38016,29.0
6922,60153,28.6
6923,35258,40.0
6924,34035,34.02000000000007
6925,34038,35.6
6926,86110,15.2
6927,8093,14.4
6928,8296,16.920000000000005
6929,8092,15.7
6930,36071,40.0
6931,40979,36.0
6932,40774,37.4
6933,19069,14.2
6934,19025,15.4
6935,10889,16.0
6936,86078,17.860000000000014
6937,12056,14.0
6938,53091,27.139999999999986
6939,53071,29.46999999999999
6940,53070,29.5
6941,53116,34.3
6942,53038,31.8
6943,53115,25.4
6944,53048,24.4
6945,53027,26.9
6946,36052,31.6
6947,40547,43.95
6948,27015,39.539999999999964
6949,24578,15.880000000000019
6950,24520,14.360000000000014
6951,61041,32.6
6952,76035,13.6
6953,38073,32.92
6954,93026,15.6
6955,86079,17.2
6956,2076,35.60000000000002
6957,29039,52.8
6958,29182,50.879999999999995
6959,9580,30.5
6960,14605,43.0
6961,61046,31.0
6962,23143,13.0
6963,87007,13.5
6964,79032,16.5
6965,29040,35.0
6966,90058,15.0
6967,90176,13.0
6968,74256,19.0
6969,74162,18.320000000000025
6970,69033,28.0
6971,69142,28.299999999999997
6972,69145,29.0
6973,69042,29.519999999999982
6974,69148,27.120000000000026
6975,69038,36.15000000000002
6976,69018,28.8
6977,44050,28.69000000000001
6978,85242,14.7
6979,85280,15.6
6980,85062,18.3
6981,30035,36.8
6982,66042,31.8
6983,66184,34.6
6984,9127,24.4
6985,66041,35.6
6986,68045,24.9
6987,68195,27.0
6988,33266,37.89999999999998
6989,68239,22.480000000000018
6990,33097,41.0
6991,49005,20.3
6992,49029,19.1
6993,49031,19.1
6994,31044,51.0
6995,31045,55.14000000000006
6996,31055,46.6
6997,75062,17.2
6998,75046,17.5
6999,10609,13.8
7000,40138,30.4
7001,33153,44.0
7002,44051,33.5
7003,15565,29.84000000000001
7004,39125,35.150000000000006
7005,2021,32.120000000000026
7006,3016,34.39000000000001
7007,68254,24.0
7008,91338,21.4
7009,7053,25.4
7010,7208,23.440000000000023
7011,82130,28.75
7012,23733,17.3
7013,9581,14.2
7014,9875,13.0
7015,3051,34.8
7016,40394,32.960000000000036
7017,91131,26.4
7018,91198,27.6
7019,16082,20.4
7020,85291,27.4
7021,83023,26.2
7022,85063,19.3
7023,23734,17.290000000000056
7024,23809,20.2
7025,63292,24.8
7026,21034,15.0
7027,83073,39.940000000000055
7028,83024,30.0
7029,12282,15.680000000000007
7030,86080,19.6
7031,26019,15.0
7032,26093,17.55
7033,92025,20.8
7034,31180,36.6
7035,10099,17.8
7036,15510,26.0
7037,33080,50.0
7038,16045,15.5
7039,7132,26.0
7040,23735,21.0
7041,23838,17.2
7042,34006,37.05
7043,40324,38.1
7044,40460,36.4
7045,40141,36.280000000000015
7046,23878,17.980000000000018
7047,23763,19.0
7048,86081,23.9
7049,86243,19.8
7050,33096,39.28000000000002
7051,17070,20.2
7052,84152,18.380000000000017
7053,15607,28.45999999999999
7054,94214,15.6
7055,17033,25.0
7056,16030,17.3
7057,15639,23.080000000000005
7058,4021,29.760000000000012
7059,86082,16.0
7060,86216,16.8
7061,1018,35.8
7062,1008,33.21000000000001
7063,30077,36.52
7064,35246,42.20000000000002
7065,8094,19.510000000000005
7066,70105,21.890000000000008
7067,7054,21.0
7068,14950,38.6
7069,5014,36.0
7070,26085,14.6
7071,26021,13.2
7072,26102,18.8
7073,26020,15.2
7074,60117,31.0
7075,60107,33.72000000000003
7076,10075,16.700000000000003
7077,70349,26.35999999999999
7078,87174,14.8
7079,7055,23.819999999999993
7080,40274,31.470000000000027
7081,40529,30.0
7082,12057,16.5
7083,10132,15.920000000000005
7084,3052,42.0
7085,9202,25.0
7086,9230,28.6
7087,18055,13.2
7088,49032,19.420000000000027
7089,18171,12.8
7090,72154,21.8
7091,83085,32.8
7092,83081,36.0
7093,3098,36.08000000000002
7094,3017,35.6
7095,9813,15.0
7096,43072,30.55000000000001
7097,41072,28.2
7098,29127,31.2
7099,29126,30.6
7100,29125,35.330000000000005
7101,16067,14.0
7102,12164,15.069999999999999
7103,7056,24.44000000000001
7104,40144,32.8
7105,33053,53.0
7106,68169,34.7
7107,68086,43.32000000000007
7108,12058,19.1
7109,41183,27.2
7110,35151,30.2
7111,2043,34.0
7112,39106,30.0
7113,66119,30.2
7114,37076,33.220000000000006
