,extreme_dates,scale
154,1959-08-11,424.75414083593813
155,1959-10-07,231.29903036465362
156,1960-03-27,662.5776234963482
157,1960-05-21,4.424438607748437
158,1960-05-25,274.47254988788137
159,1960-06-13,26.226176377202247
160,1960-06-24,20.697091792208862
161,1960-07-12,121.35424898710048
162,1960-07-20,802.4961965606136
163,1960-09-22,19.743196115450242
164,1961-05-11,158.10852421220523
165,1961-06-01,50.419942780944005
166,1961-06-06,382.99130861330343
167,1961-06-13,1904.0315686951249
168,1961-06-27,306.9534532882016
169,1961-07-01,365.5354058858526
170,1961-07-11,311.6961205836734
171,1961-07-23,192.94347225448254
172,1961-08-18,58.921578297354145
173,1961-08-31,373.5575407228611
174,1961-10-18,35.76698454772444
175,1962-05-12,43.43495684683038
176,1962-05-26,662.4712220713565
177,1962-05-30,335.4316149492692
178,1962-06-18,444.0142833600458
179,1962-06-23,435.44200655317167
180,1962-06-28,114.39002015731242
181,1962-07-08,4.277420965271992
182,1962-07-10,38.5171862068081
183,1962-07-19,55.768369478708365
184,1962-07-22,289.63806762371644
185,1962-07-30,239.77212900957178
186,1963-04-23,218.7983836084294
187,1963-05-06,24.287107517969968
188,1963-05-24,101.91784038993875
189,1963-05-25,291.72363166046716
190,1963-05-31,1028.2059197429728
191,1963-06-13,158.38564422318336
192,1963-06-22,112.83393410015043
193,1963-06-27,123.74581934027162
194,1963-07-05,1314.123177697275
195,1963-08-11,126.26216930454456
196,1963-08-18,126.62523293341752
197,1963-08-22,486.4987871730493
198,1963-09-18,186.6250942248624
199,1964-04-02,509.8296989452881
200,1964-06-11,678.3443083843687
201,1964-06-12,105.63294660998989
202,1964-06-13,116.32012295572356
203,1964-06-16,213.18453647970975
204,1964-06-17,273.7427527510667
205,1964-06-21,700.7555585475619
206,1964-07-15,534.6606004956883
207,1964-07-29,61.0805981713889
208,1964-08-04,787.7709418219047
209,1964-09-14,24.775258526515984
210,1965-05-27,125.72121193260483
211,1965-06-01,136.64139602358085
212,1965-06-06,1048.111993857266
213,1965-06-27,340.3022058299439
214,1965-06-28,103.99961219018502
215,1965-07-01,610.2232520776217
216,1965-07-05,87.32470894875804
217,1965-07-19,343.5896630698005
218,1965-08-17,311.44153320036355
219,1965-08-21,229.24810105212995
220,1965-08-24,170.7933938623941
221,1965-10-06,454.56955183033887
222,1966-05-16,45.30342443685608
223,1966-06-17,428.0299358958103
224,1966-07-14,708.4234318946149
225,1966-07-18,272.94618929684304
226,1966-07-20,254.06865302105302
227,1966-07-31,278.4795656499492
228,1966-08-27,258.0870890506439
229,1967-04-22,322.0864182155074
230,1967-05-09,992.6919473604235
231,1967-05-10,247.69058412571616
232,1967-05-17,480.2379783808076
233,1967-05-24,873.4954979575868
234,1967-05-28,41.99729267162992
235,1967-06-12,460.3139603608753
236,1967-06-26,1169.1499969957956
237,1967-07-02,92.3724304136402
238,1967-07-15,593.5201892265111
239,1967-07-27,1528.1088758953242
240,1967-08-16,110.06353669888735
241,1967-09-02,30.529949846377338
242,1967-10-04,56.146846341312624
243,1968-03-25,4.487574309916752
244,1968-05-14,233.40070597868856
245,1968-05-30,37.63613885991208
246,1968-06-13,2430.5780647199326
247,1968-06-14,4.3355767687257565
248,1968-06-30,179.03806492551246
249,1968-07-07,4.295879134154483
250,1968-07-29,104.88159342584711
251,1968-07-30,31.607447165644913
252,1968-09-10,1032.2012031457405
253,1969-04-08,110.63178722459912
254,1969-06-11,79.46675706481112
255,1969-06-14,312.8246433559695
256,1969-06-16,371.56067136706804
257,1969-06-28,532.9925114067612
258,1969-07-27,298.68916428257535
259,1970-04-20,393.3370503219854
260,1970-05-09,30.18922325946952
261,1970-05-12,50.59800891752979
262,1970-05-31,697.376246028232
263,1970-06-01,31.286983154154203
264,1970-06-02,49.117670983986955
265,1970-06-23,379.7936001747953
266,1970-07-23,380.83728568108717
267,1971-03-28,3992.9474719215436
268,1971-07-24,29.955559674478593
269,1971-07-30,18.52232573260832
270,1971-08-15,819.3881172665007
271,1971-09-17,17.60939415867747
272,1971-09-30,561.3006615076366
273,1971-10-21,4.328396938960639
274,1972-06-14,231.97335101856177
275,1972-07-23,382.28778013486703
276,1972-08-17,319.2689118935471
277,1972-10-08,21.988015996535346
278,1973-04-28,83.68351131810327
279,1973-05-13,4.383460220953551
280,1973-06-10,750.8196114463505
281,1973-06-12,290.6345187006178
282,1973-07-07,92.21411340183998
283,1973-07-18,3670.4101315778416
284,1973-07-24,316.6245826823788
285,1974-04-14,313.6642895724961
286,1974-04-22,4.332884173420172
287,1974-05-04,234.30139579025058
288,1974-05-11,1674.2798201611329
289,1974-05-29,31.389722320606484
290,1974-07-02,161.90912652146096
291,1974-07-25,248.0872968756534
292,1974-07-29,424.0172945187879
293,1974-08-01,456.70367723441524
294,1975-06-01,57.499949370882746
295,1975-06-16,84.94080328449492
296,1975-07-17,105.88223287006379
297,1975-07-27,723.8353064530073
298,1975-07-30,158.80761459445347
299,1975-08-17,278.03080193277043
300,1975-08-24,19.80127710768446
301,1976-02-28,608.8319690249375
302,1976-04-12,224.1526972376057
303,1976-04-15,458.0933700353698
304,1976-05-15,552.0944807155679
305,1976-06-22,689.1178161077711
306,1976-08-07,94.6172247341518
307,1976-08-14,270.8669292685015
308,1976-08-15,1466.2685652438524
309,1977-05-16,1345.2029467711238
310,1977-08-02,64.76584895637053
311,1977-08-08,435.18502798884816
312,1978-02-24,236.8320466980548
313,1978-05-15,177.21356029861198
314,1978-05-20,112.2853560808284
315,1978-06-23,304.9396183184501
316,1978-06-27,51.53496051127109
317,1978-06-29,125.30044719326186
318,1978-07-15,436.8776742881011
319,1978-07-16,322.49164767469676
320,1978-07-25,20.16941669105858
321,1978-09-19,71.77688493803875
322,1978-10-01,462.4969960380171
323,1979-05-21,501.96558303644116
324,1979-05-23,58.823895507257085
325,1979-06-23,305.82256719079066
326,1979-06-27,31.201608757720066
327,1979-08-17,246.69116361811783
328,1979-08-19,871.3679521469543
329,1980-05-28,275.1408648559094
330,1980-06-22,257.1864767152222
331,1980-07-10,254.68942097995884
332,1980-07-12,253.81907628300155
333,1980-08-26,287.7824465603486
334,1981-05-25,1473.1095326446111
335,1981-05-26,379.5608493554634
336,1981-05-30,1873.8243081391493
337,1981-06-07,1224.9483857972734
338,1981-06-27,70.51053892297703
339,1981-07-22,486.1526231908377
340,1981-07-23,392.13500735980915
341,1981-07-30,80.41727568735323
342,1981-08-01,4.386872670547325
343,1981-08-10,232.2780579019926
344,1981-09-08,300.1929489961262
345,1982-01-21,1531.1839006485484
346,1982-01-22,852.7148490082014
347,1982-06-08,967.1420372862302
348,1982-06-16,167.95504732849423
349,1982-06-18,46.5119991102545
350,1982-07-15,196.51358033323197
351,1982-07-16,139.4201668580678
352,1982-07-20,124.16093336339485
353,1982-09-15,644.1773409664619
354,1983-06-02,568.2154540338511
355,1983-06-17,199.8938121492221
356,1983-06-18,3393.1494816566833
357,1983-06-28,1103.0615682292598
358,1983-07-08,456.7937312904216
359,1983-07-24,1000.3169696977538
360,1983-08-05,262.2779951991967
361,1983-08-23,84.11380855007387
362,1984-04-30,607.9339169040275
363,1984-06-13,267.61969886042135
364,1984-06-21,323.0237642877758
365,1984-07-06,38.42679438903916
366,1984-08-02,69.20729775579414
367,1984-09-14,617.0543728329303
368,1985-04-09,598.9674918780472
369,1985-05-26,11.885177651602307
370,1985-07-01,549.860824160404
371,1985-07-14,623.9364170371437
372,1985-07-27,45.041967182437986
373,1986-02-22,1266.8471376930052
374,1986-05-08,33.525301755568634
375,1986-05-20,48.644324231812355
376,1986-05-21,149.94008334318343
377,1986-06-25,720.0130363898206
378,1986-06-27,37.32485559346839
379,1986-06-28,263.12755082437087
380,1986-07-22,84.92106516076063
381,1986-07-30,222.43489925224492
382,1986-07-31,184.45179633501675
383,1986-09-15,133.60713097695066
384,1987-04-25,226.46346455553538
385,1987-05-09,785.9989588549857
386,1987-06-19,351.3002586541641
387,1987-07-29,1510.372196303431
388,1987-08-21,277.9634329541645
389,1988-04-28,260.8657111541149
390,1988-04-29,32.42487899797978
391,1988-05-13,969.7542348280452
392,1988-06-01,380.73662461235034
393,1988-06-02,901.9424082651268
394,1988-06-13,110.86145831850394
395,1988-06-25,273.1284415939651
396,1988-06-26,21.357240319359853
397,1988-07-13,466.5749805970969
398,1988-07-24,3979.7303413789396
399,1988-09-29,153.28027435987025
400,1989-04-24,1023.0240952326446
401,1989-05-16,299.3476851305529
402,1989-05-23,333.7611260042381
403,1989-06-30,165.8234810702621
404,1989-07-21,222.38008841444335
405,1989-08-18,814.0392879751577
406,1989-10-02,224.4393271101528
407,1990-01-29,1582.7456178971947
408,1990-03-12,208.09678984055043
409,1990-03-26,173.49155072581766
410,1990-06-06,671.2107940994459
411,1990-08-02,247.82436884054852
412,1991-04-10,483.9691780289269
413,1991-05-30,50.796757128336175
414,1991-06-04,633.4678131420005
415,1991-06-14,182.1285025100023
416,1991-06-16,96.0429009146121
417,1991-06-23,213.90343900999866
418,1991-06-25,288.1678897792835
419,1991-07-16,78.50832249481826
420,1991-11-05,737.3395341379867
421,1992-02-09,455.8435436664982
422,1992-06-12,359.453944875391
423,1992-06-18,30.60870516534343
424,1992-06-28,374.2161360682619
425,1992-06-29,84.92873921161234
426,1992-08-05,115.22177582589292
427,1992-08-28,669.2291531689135
428,1992-08-31,4.3154518325916795
429,1992-11-14,4.46135360669088
430,1993-05-02,388.56380411182244
431,1993-05-28,2397.7240011398194
432,1993-05-29,61.81735969201986
433,1993-06-27,217.0937077853804
434,1993-07-12,163.38853363510407
435,1993-07-29,193.56355096878946
436,1994-05-23,718.6865835895509
437,1994-05-24,1045.5993847104946
438,1994-06-02,176.35862173596198
439,1994-07-01,485.23782651810956
440,1994-08-04,793.1316127312542
441,1994-08-10,131.66946140442982
442,1994-09-11,405.6193609778716
443,1995-05-10,460.0001035306059
444,1995-06-06,55.11810349056533
445,1995-06-08,835.3615069729892
446,1995-06-09,349.10635604427574
447,1995-07-20,1086.9810893133167
448,1995-07-25,338.7644347770854
449,1995-10-18,2498.1717006235194
450,1996-05-31,589.8313340192453
451,1996-06-19,237.19391465655622
452,1996-06-20,183.4577892177858
453,1996-06-21,360.2062107875992
454,1996-06-22,53.56099779011492
455,1996-07-03,185.26434106919953
456,1996-07-17,445.25035877643853
457,1996-07-24,34.71359759730739
458,1996-09-22,202.27287284812746
459,1996-09-27,152.82177168812032
460,1997-03-30,433.29264356774485
461,1997-05-31,127.14027392371113
462,1997-06-01,77.900654306428
463,1997-07-14,87.14844283501347
464,1997-08-15,109.23980844142127
465,1997-09-06,350.5851221401896
466,1998-05-09,93.0438860441447
467,1998-05-26,159.59212274794862
468,1998-06-05,104.87499326107901
469,1998-06-08,2362.5402212965255
470,1998-06-10,989.799760175178
471,1998-07-06,72.4123978587049
472,1998-07-26,60.04216572873872
473,1998-08-27,24.361671965534576
474,1998-08-28,30.76801548443818
475,1998-08-29,621.09589644157
476,1998-09-02,38.98703801650328
477,1998-09-22,12.315824815511728
478,1999-01-23,216.3923229546691
479,1999-05-28,1196.766251878573
480,1999-06-18,437.5739721316091
481,1999-06-23,447.7991404502002
482,1999-07-05,597.3228677713585
483,1999-08-11,329.3541400114082
484,1999-08-18,31.121678929540092
485,1999-09-11,493.69153056129556
486,1999-10-08,994.9623820788904
487,2000-01-22,722.5863436427428
488,2000-03-22,14.447819447881907
489,2000-06-14,343.5533368563934
490,2000-07-01,229.18599452859934
491,2000-07-02,362.6469300751975
492,2000-07-11,160.31452544339965
493,2000-08-31,128.03760441009507
494,2001-05-13,71.622060930185
495,2001-07-30,952.465948458788
496,2001-08-09,96.73747743553074
497,2001-09-29,446.26347077053765
498,2002-04-17,455.54721259164654
499,2002-05-06,63.44167336914847
500,2002-06-04,405.6090971425298
501,2002-06-29,181.8744273031167
502,2002-09-01,52.632582822023814
503,2002-09-15,219.16115504418985
504,2002-11-01,60.13922449119172
505,2003-03-30,205.4519975880924
506,2003-03-31,174.7361990864618
507,2003-04-12,364.5040424625455
508,2003-06-25,90.57075061982206
509,2003-06-27,314.33376207056324
510,2003-07-10,55.5019639568244
511,2003-08-11,862.9274265975517
512,2003-08-22,1086.1539403422018
513,2003-11-17,4.330706952789905
514,2004-05-10,142.86711419807222
515,2004-05-22,198.18769607807081
516,2004-08-12,456.25588459549164
517,2005-03-28,354.0116947406704
518,2005-05-02,739.7262952565013
519,2005-05-16,601.9943522771846
520,2005-05-19,966.435247132195
521,2005-06-07,686.6555867325355
522,2005-06-10,261.25580184349405
523,2005-06-24,73.81652270124812
524,2005-08-17,299.56860388485717
525,2006-08-15,76.08219301692887
526,2007-04-16,502.3171299004565
527,2007-05-28,547.3711529922497
528,2007-07-02,179.5408510857278
529,2007-07-20,32.996269902714296
530,2007-07-24,307.84829477673094
531,2007-07-30,117.90324476764351
532,2007-09-08,71.81162742170807
533,2007-09-12,193.01602233652662
534,2008-02-07,20.267918637770077
535,2008-04-06,139.2433060663716
536,2008-04-17,112.96883394799946
537,2008-06-01,283.07799787325854
538,2008-06-16,173.40410092949776
539,2008-06-28,218.85086118446452
540,2008-07-16,1677.2889582440573
541,2008-07-26,4.289250419599347
542,2008-07-30,216.67932428831674
543,2009-05-23,98.48648273189049
544,2009-07-19,461.2010336801613
545,2009-07-20,427.66219435928576
546,2009-08-17,29.86396301883508
547,2010-03-23,750.1016837160311
548,2010-07-09,1471.0812211002512
549,2010-07-10,39.795758616887284
550,2010-07-12,258.3808302163176
551,2011-06-02,116.9164577570978
552,2011-06-25,756.8219278054084
553,2011-06-29,776.8219117321585
554,2011-07-01,154.7398202723408
555,2011-07-28,60.232543426103646
556,2011-07-31,142.13273498277047
557,2011-08-22,544.8141939752942
558,2011-10-25,367.3954922970525
559,2011-10-27,22.864746394745733
560,2011-12-07,436.29238622345287
561,2011-12-13,403.07249603786323
562,2012-04-29,81.79867858036587
563,2012-06-13,598.0507273613853
564,2012-08-13,128.9615260336215
565,2012-09-04,764.7241135308167
566,2012-11-04,89.69592359129447
567,2012-11-25,4.397783031786608
568,2013-03-15,676.6244948213849
569,2013-03-26,462.98715937778644
570,2013-05-08,536.5179303989673
571,2013-07-10,84.63760820201503
572,2013-08-08,530.2285037423668
573,2013-08-28,105.19861780446978
574,2013-09-07,4.538524716345976
575,2013-09-14,206.99947168721607
576,2014-05-08,2570.5572275504715
577,2014-05-23,678.1955638263861
578,2014-06-18,633.2258654465753
579,2014-07-22,302.4951125843366
580,2014-08-19,43.42847061579908
581,2014-08-30,523.5645670632506
582,2014-09-22,641.6248849085823
583,2015-05-18,269.56038601793955
584,2015-06-19,4.439149325030374
585,2015-06-21,474.25275248209664
586,2015-07-20,310.28517294230824
587,2015-08-20,87.94635779593544
588,2015-08-22,4.477786847622539
589,2016-04-19,73.175824321682
590,2016-05-21,551.1633930292695
591,2016-06-13,407.8683339722609
592,2016-07-10,285.348604533279
593,2016-07-17,647.1784068975742
594,2016-08-27,581.4622169062519
595,2017-01-31,483.7593848802448
596,2017-02-10,1147.856413760968
597,2017-06-22,216.0484401508017
598,2017-07-27,4.286388499552267
599,2017-08-01,272.4851926575537
600,2017-08-09,2111.5128150788614
601,2018-01-16,719.459227572434
602,2018-05-25,947.449820726226
603,2018-05-26,185.56167281193513
604,2018-06-07,80.47333242931943
605,2018-06-10,465.4058540567474
606,2018-07-03,1125.0481071991119
607,2018-07-15,18.40615007162179
608,2018-07-22,108.4953520605856
609,2018-07-26,376.9617859106742
610,2018-08-04,633.602066587235
611,2018-08-29,219.81216795831133
612,2019-06-07,664.2365069552981
613,2019-06-23,801.9182280111897
614,2019-07-05,7001.089848668338
615,2019-07-20,148.71275604432142
616,2019-08-17,149.79749902184957
617,2019-08-30,467.7105771010929
618,2020-05-30,73.91121052726486
619,2020-06-29,328.82316122126593
620,2020-07-14,116.49489408189127
621,2020-08-10,790.7143129772867
622,2020-09-07,573.9377116645037
623,2021-05-05,1193.5278455205048
624,2021-07-05,395.92216275281373
625,2021-07-07,364.1616013013413
626,2021-07-13,66.71383297934698
627,2021-07-21,431.0229617760427
628,2021-07-27,390.74437547492494
629,2021-10-20,273.41712758327435
630,2022-04-11,25.357130061339635
631,2022-05-24,460.9916818013685
632,2022-07-10,271.65444172210715
633,2022-07-15,92.45131802347723
634,2022-08-09,302.71052115660876
635,2022-09-05,19.152251347820446
636,2022-09-06,25.361510760681025
637,2023-03-31,350.1488433364197
638,2023-06-05,310.4559343119586
639,2023-06-06,1089.0366596595823
640,2023-07-19,165.14233373094407
641,2023-07-26,154.60044910969313
642,2023-08-16,59.55233282487907
643,2023-09-14,794.8379021284187
644,2024-05-29,402.70831160324525
645,2024-06-02,634.8328104512435
646,2024-06-07,596.7647046423135
